"Landmark Time = 2",0.871095533663026,0.871180477550964,0.871167773605472,0.871198549186384,0.87114597424893,0.871206381961688,0.871229434383379,0.871174984280961,0.871128005934819,0.871161553897536,0.871145119462215,0.871180757235216,0.871102578757233,0.871188030379479,0.871209574993834,0.871126510200196,0.871120691261394,0.871170896719954,0.871186519024525,0.871175732103451,0.871104287958717,0.871105201317757,0.871168188788442,0.871087000199482,0.871048439482771,0.871105799904886,0.871075029101055,0.871154904948319,0.871102950153662,0.871056087560664,0.871123996712798,0.873636143010759,0.873595480933233,0.873605094153729,0.873642872044149,0.873527486022007,0.873660095307768,0.873617344956396,0.873661467674711,0.873653525415723,0.873582298881677,0.873641519514706,0.873602759201104,0.873547868011479,0.873630706239866,0.873597456570257,0.867384604028895,0.868910968261452,0.870969163993102,0.870971473445228,0.879971137237898,0.866781141254036,0.882974715879631,0.883787539321463,0.88803063485191,0.889366203104449,0.891213233185895,0.88732596654705,0.885168892869824,0.885317404496066,0.890096528846252,0.890086793537791,0.890112247129735,0.890111118131171,0.890079748176062,0.890668196826599,0.89059757571393,0.890609763094127,0.890560548338473,0.890628633039623,0.890546176515563,0.889280281887023,0.889267320474774,0.889273481839895,0.889265131756079,0.889238461441637,0.889220938947105,0.889255572192725,0.889246096170067,0.889203344580092,0.889256371961223,0.889250091970144,0.889239632643876,0.889222721157708,0.889216384295217,0.889236005071101,0.889219205702599,0.889199245548544,0.889232903447635,0.889194526153345,0.889221043463191,0.88919525939533,0.889221754986073,0.889182508930212,0.88919368707329,0.88921235290076,0.889203771375536,0.889193537353831,0.889193776056942,0.889170034738085,0.889188689974188
"Landmark Time = 2.5",0.874378973067246,0.845938807134858,0.879321505271807,0.876743105619214,0.882812055201518,0.885929403775063,0.888384443282858,0.883202126525221,0.880220412377571,0.880752034838724,0.887266623651867,0.887259120838112,0.887292662490222,0.887242350536868,0.887233297954553,0.888094120645248,0.888068436109679,0.887990617220664,0.88808715034605,0.888019819756848,0.888043727158265,0.885385960880427,0.885411962200851,0.8854596528447,0.885483786727736,0.885449977343984,0.885398725979335,0.885423061324112,0.885364515991867,0.885416723648223,0.885367390590525,0.885390656072054,0.885429117464984,0.885407536941297,0.885437253260042,0.885374743736165,0.885434532458902,0.885348989821265,0.88539789923029,0.885381126124476,0.885389926239011,0.885409309029028,0.885328019863344,0.885442571446267,0.885395539268321,0.885462458912688,0.885494648524056,0.885430051534261,0.885429346334109,0.885460000484459,0.885435517217253,0.885437195448949,0.88540357438128,0.885439221327293,0.885447411902681,0.885424297022521,0.885487446237584,0.88545183590085,0.885473096504379,0.885464974933925,0.88548471876057,0.885464274875736,0.88544326126675,0.885482278264232,0.885456007831005,0.885481120361892,0.885456225736174,0.8855089408848,0.885418224124086,0.885481400542819,0.885470430933515,0.885472036416715,0.885423404063121,0.885482410628423,0.88545152546137,0.885492659416245,0.88552177158933,0.885454772742205,0.88549522281126,0.885502297273297,0.885551527771308,0.885527406455896,0.885510793074313,0.885501702386355,0.885548720765802,0.885541204741699,0.88548200904402,0.885546589354423,0.885490520890361,0.885511765279064,0.885562778839109,0.885458775211857,0.885531031412193,0.885528706077383,0.885497552262605,0.885496297140114,0.885491862717942,0.883131605387511,0.86846246279355,0.866960493496796,0.856901603026891
"Landmark Time = 3",0.87602993201363,0.875927108720724,0.876008826589417,0.876130776152037,0.87594506176645,0.876016133261232,0.875963083863907,0.876030953055394,0.875922313128945,0.875971060885542,0.875985809327876,0.876068769007691,0.875910127547683,0.875922942045523,0.875941954440373,0.875940373264611,0.876062089173595,0.875948724409088,0.87593796751172,0.876006256774516,0.875947763479151,0.876032897819064,0.875967398403051,0.875983361772693,0.875938444459194,0.875952753438579,0.875977326930693,0.875942791436631,0.876005479989634,0.875930928568418,0.8760283579592,0.875911749944107,0.875979738756474,0.875946577118312,0.876048474326425,0.875919779677479,0.875974830361449,0.875867432321758,0.876008491541968,0.875950296723147,0.875923667055811,0.876012997433023,0.87593533950308,0.875938207639334,0.875985416970936,0.875902363639964,0.876010863310499,0.87194649128141,0.85427840250889,0.852809562101926,0.838577778512653,0.830422749403097,0.830888154515491,0.821024436120362,0.829967197698175,0.829975349573009,0.829982980996666,0.812045853157553,0.811995422813871,0.822687434859258,0.822632545381536,0.822744901375264,0.822600469674438,0.822626317900102,0.822620665518962,0.822662028269203,0.822694496725423,0.822631530473886,0.822594743572281,0.82257735114737,0.83046195623758,0.830383132482227,0.830418859070718,0.830378121966471,0.830294972171953,0.830384145415065,0.830359956727779,0.830413789295872,0.830393570230724,0.830429668876181,0.830416892878245,0.830370064128018,0.830411307255812,0.830407668535549,0.830413987125897,0.830320532237435,0.830282044029842,0.830350015575738,0.830355982466168,0.830354978856138,0.830404314591783,0.830389266963458,0.830290741971994,0.830328951436766,0.830276182084421,0.830312432946606,0.830383021685571,0.830377656742366,0.83030541509102,0.830312963636847,0.830389222065906
"Landmark Time = 3.5",0.75596660497028,0.764265833881584,0.770896309573349,0.759798051670026,0.779010088433462,0.779047514741838,0.778975907055694,0.754965635119216,0.755026146660169,0.774898067429851,0.775106863799575,0.775025234763594,0.775089358481049,0.775104242020227,0.775155962303844,0.775077815929224,0.77506613476127,0.775016918715973,0.775115548374954,0.775158928746073,0.787468900829625,0.787550283844217,0.787665808218676,0.787522841687379,0.787565288436614,0.787749369687837,0.787423456999222,0.787652182986951,0.787645369263355,0.787417769577117,0.787717583485437,0.787682592372761,0.787746322070827,0.787820008517023,0.787683148459313,0.787701542926,0.787690355093218,0.787671257258018,0.787705603262361,0.787602025449649,0.787875168443336,0.787714325569259,0.787703256253049,0.787800617382566,0.787664809968289,0.787739583684489,0.787763945284217,0.787745907983279,0.787635678272336,0.787778395877262,0.787689964424074,0.787814317128758,0.78762784703754,0.787802496170141,0.787720382129148,0.787768178663292,0.787689464072005,0.787881913802664,0.787632757999345,0.787711820881633,0.787585930152526,0.787735157605659,0.787762805846011,0.787810203397761,0.787717555573747,0.787710058911699,0.78758381434509,0.787738791021406,0.787782241333804,0.787786088039381,0.787876072785089,0.787686594906124,0.787791801019312,0.787556041566063,0.787813546674045,0.787703837413515,0.787782893566418,0.787601750266632,0.787561715681279,0.787721942722132,0.768245089148439,0.768401406054706,0.768245530945918,0.768297575047221,0.768374824076963,0.768153694517048,0.768352844757354,0.768279652231052,0.7683287455089,0.768259658070814,0.768220661784072,0.768270431289031,0.768334319426692,0.768372300034378,0.768384368377879,0.768228856659508,0.768329859822992,0.768174840151905,0.768481656125259,0.783066921817474,0.792427799764807
"Landmark Time = 4",0.790621921581119,0.790473526725518,0.790600217146514,0.790514984802639,0.79057405243499,0.790470911222562,0.790633748786561,0.79055806943517,0.790575472260199,0.790544829258636,0.790565066122562,0.79049305076334,0.790593818721209,0.790558699132087,0.790560643839883,0.790713779944359,0.790543714183532,0.790650013066575,0.790391705030027,0.79053632439417,0.790643756359041,0.790687937244137,0.790610378391231,0.790706110004482,0.790417755742197,0.790516246308871,0.790587051433124,0.790710264690942,0.79036026382533,0.790686833034363,0.766569237339098,0.766641134134011,0.76662350770612,0.766675715457486,0.766701898430281,0.766574209031822,0.766646923853121,0.76653548752988,0.766770457628035,0.766645405088576,0.766698453879172,0.766662575311649,0.766555309995095,0.766774552273582,0.766540688067893,0.766687965505913,0.766689661249955,0.766676347627951,0.766608169387662,0.786441210574472,0.7964757490954,0.796496387164853,0.796552290370488,0.796529600384279,0.801959127064449,0.806627928166824,0.817244072752521,0.817395447410632,0.817220324257591,0.817281941544198,0.817234398645035,0.817349649714749,0.817274144460204,0.817386071645566,0.817215776318103,0.817165261392525,0.81734749509547,0.817340687547897,0.817309399253006,0.817277461432589,0.817248581256393,0.817337955714677,0.81721371537546,0.817332698467232,0.817329874125626,0.817305959910546,0.817308512569067,0.817302899534775,0.817284270555522,0.817271224074947,0.817251472565929,0.817314875019285,0.817364404321864,0.817116902721299,0.817295512539473,0.817177123131118,0.817426163055805,0.817173111098191,0.817419369011893,0.817299235458842,0.817369348925748,0.817374162943722,0.817386915790385,0.817425944696064,0.817259075888065,0.817335338555469,0.817430716512745,0.817398510003512,0.817291518124213,0.817371581176906,0.817223164886367
"Landmark Time = 2",0.0630769525359621,0.0629332421126019,0.0627929010027076,0.0626558897289824,0.0625221693840649,0.0623917016204597,0.062264448640677,0.0621403731875774,0.0620194385349146,0.0619016084780738,0.0617868473250002,0.0616751198873124,0.0615663914715976,0.0614606278708846,0.0613577953562883,0.0612578606688242,0.0611607910113877,0.0610665540408955,0.0609751178605826,0.0608864510124555,0.0608005224698944,0.060717301630403,0.0606367583085023,0.060558862728764,0.0604835855189816,0.0604108977034762,0.0603407706965328,0.0602731762959648,0.0602080866768044,0.0601454743851153,0.0600853123319249,0.0621592386984405,0.0620945809479146,0.0620323155411821,0.0619724167308994,0.0619148591062632,0.0618596175876088,0.0618066674211087,0.0617825373584314,0.0617345764424845,0.0616888364913534,0.0616149890919975,0.0615729976494711,0.0615331522612263,0.0614954303065491,0.0614598094521467,0.0644802262728522,0.0699520187460203,0.075522683360438,0.0754092727245246,0.0809932430384276,0.0905512181689199,0.0992340520772397,0.107635461393113,0.109058357335487,0.111546015377745,0.11348880323321,0.116449009122191,0.119337666077358,0.120789110131884,0.122888767666158,0.12263323524782,0.122370216235526,0.121970318906057,0.121719255615141,0.123690417444099,0.123437978101103,0.123187784739001,0.122939819239124,0.122694063671427,0.122450500292064,0.12573130118584,0.12542764832276,0.125182438664056,0.1249706952972,0.124778785870958,0.124540924297031,0.124305141567969,0.124071421319558,0.123839747354083,0.123610103638235,0.123382474301052,0.123156843631884,0.122933196078396,0.122711516244593,0.12249178888888,0.122273998922144,0.122058131405872,0.121844171550288,0.121632104712526,0.12142191639482,0.121213592242729,0.12100711804338,0.120802479723745,0.120599663348933,0.120398655120515,0.120199441374869,0.120002008581546,0.119806343341669,0.119612432386341,0.119420262575089
"Landmark Time = 2.5",0.0327508609462196,0.0439213691315645,0.0559101841726964,0.0667798368669779,0.0692452352883266,0.0724631767004743,0.07512761900202,0.0790165748153249,0.0825378793029343,0.084697439088711,0.0878389379671824,0.0876531766620327,0.0874659039326546,0.0872377816017068,0.0870568960577411,0.0896236509769732,0.0894398793634975,0.0892581678982794,0.0890784997446988,0.0889008582354798,0.0887252268706581,0.092765250492351,0.0925766068838246,0.0923987563087445,0.0922362902980549,0.0920837481554496,0.0919125144021745,0.0917431908687721,0.0915757622313155,0.0914102133173525,0.0912465291041171,0.0910846947167655,0.0909246954266349,0.0907665166495275,0.0906101439440161,0.0904555630097737,0.0903027596859254,0.0901517199494221,0.0900024299134362,0.089854875825779,0.0897090440673395,0.0895649211505433,0.0894224937178327,0.0892817485401671,0.0891426725155427,0.0890052526675327,0.0888694761438463,0.0887353302149066,0.0886028022724482,0.0884718798281321,0.0883425505121797,0.0882148020720245,0.0880886223709815,0.0879639993869338,0.0878409212110369,0.0877193760464393,0.0875993522070204,0.0874808381161443,0.08736382230543,0.0872482934135377,0.0871342401849707,0.0870216514688925,0.0869105162179599,0.0868008234871702,0.0866925624327239,0.0865857223109021,0.0864802924769574,0.0863762623840204,0.0862736215820186,0.0861723597166105,0.0860724665281321,0.0859739318505581,0.0858767456104748,0.0857808978260673,0.0856863786061187,0.0855931781490223,0.0855012867418064,0.085410694759171,0.0853213926625367,0.085233370999106,0.0851466204009355,0.0850611315840206,0.0849768953473913,0.0848939025722189,0.0848121442209342,0.0847316113363571,0.0846522950408359,0.0845741865353982,0.0844972770989119,0.0844541681378808,0.0843799934156133,0.0843069929037842,0.0842351581718041,0.084205840337286,0.0841367415049893,0.0840977286243579,0.08403118115188,0.0867726994634703,0.0934436005443108,0.0970813579608074,0.107991898383907
"Landmark Time = 3",0.0695361621151011,0.0694088428940933,0.0692834311688815,0.0691599104403072,0.0690382643783019,0.0689184768198738,0.0688005317671207,0.068684413385271,0.0685701060007497,0.0684575940992713,0.068346862323957,0.0682378954734793,0.0681306785002286,0.0680251965085062,0.0679214347527407,0.067819378635728,0.0677190137068948,0.0676203256605852,0.0675233003343697,0.0674279237073766,0.0673341818986458,0.0672420611655035,0.0671515479019592,0.0670626286371228,0.0669752900336433,0.0668895188861673,0.0668053021198182,0.0667226267886944,0.0666414800743882,0.0665618492845231,0.0664837218513104,0.0664070853301246,0.0663319273980972,0.0662582358527282,0.0661859986105169,0.0661152037056087,0.0660458392884603,0.0659778936245219,0.0659113550929363,0.0658618473983035,0.065798386809497,0.0657363009491083,0.0656755786156732,0.0656381998252769,0.0655805663627824,0.0655342948564921,0.0654794676612355,0.0685474418092202,0.0760365862930158,0.0800574870516257,0.0926750186567578,0.111915554649912,0.117968037951652,0.127201145143905,0.130553542460328,0.130178561686471,0.129686065437933,0.13939816414148,0.139118439260459,0.143622059355838,0.143146910914754,0.142870882168097,0.142429412264506,0.141996112797711,0.141619541910899,0.141288566541216,0.14088257166726,0.140484230265976,0.140093414808764,0.139778729035375,0.140450339789666,0.140029610176631,0.139616423418237,0.13921065919484,0.138912068791749,0.138522936292625,0.138140882859958,0.137765797361523,0.137397570920843,0.137036096860956,0.136681270649831,0.136332989847371,0.135991154053954,0.135655664860466,0.135326425799758,0.13500334229951,0.134686321636425,0.134375272891732,0.134070106907945,0.133770736246843,0.133477075148621,0.133189039492192,0.132906546756585,0.13262951598342,0.132357867740413,0.132091524085885,0.131830408534246,0.131574446022416,0.131323562877157,0.131077686783294,0.130836746752788
"Landmark Time = 3.5",0.0345656208919614,0.0578489564735333,0.0655162496451042,0.0779154941652433,0.0827631836346255,0.0825678367091057,0.0823352575346139,0.0933870506778205,0.0932379953493529,0.0999563858510509,0.0996838643803803,0.0995029967394262,0.0992551095502061,0.0990153243637303,0.0988063725717564,0.0986244604462947,0.0984110319512381,0.098205094153504,0.0980064921047678,0.0978518436909962,0.100398730746262,0.100152783209986,0.0999142529647325,0.0996829954643232,0.0995170604291516,0.0993019828599109,0.0990937803362785,0.0988923207873516,0.0986974752476715,0.0985091177717405,0.0983271253512105,0.0981513778346524,0.0979817578498159,0.0978181507282913,0.097660444432493,0.0975085294848829,0.097362298899357,0.0972216481147223,0.0970864749301915,0.0969566794428277,0.0968321639868737,0.0967128330749008,0.0965985933407183,0.0964893534839825,0.0963850242164507,0.096285518209824,0.0961907500451274,0.0961006361635766,0.0960150948188808,0.0959340460309382,0.0958574115408749,0.0957851147673864,0.0957170807643378,0.0956532361795839,0.0955935092149673,0.0955378295874602,0.0954861284914107,0.0954383385618595,0.0953943938388932,0.0953542297330015,0.0953177829914062,0.0952849916653321,0.0952557950781902,0.0952301337946443,0.095207949590535,0.0951891854236322,0.0951737854051935,0.095161694772301,0.0951528598609541,0.0951472280798964,0.0951447478851502,0.0951453687552431,0.0951490411670999,0.0951557165725845,0.095165347375669,0.0951778869102128,0.0951932894183338,0.0952115100293525,0.0952325047392938,0.095256230390929,0.10032267840086,0.100347461979609,0.100374854175775,0.100404815028243,0.100437305330421,0.100472286613212,0.10061250217932,0.100653574418835,0.100697025455129,0.100742819553987,0.100790921641547,0.100841297289669,0.100893912701683,0.100948734698486,0.101005730705003,0.10119913744232,0.101261932004179,0.101652198627266,0.101841629309715,0.0984883725648494,0.104718866762279
"Landmark Time = 4",0.0725039099609,0.0724179034983838,0.0723375619515822,0.0722627778806433,0.0721934462470813,0.0721294643519828,0.0720707317760003,0.0720171503210742,0.071968623953829,0.0719250587505898,0.0718863628439686,0.0718524463709689,0.0718232214225627,0.0717986019946923,0.0717785039406526,0.0717628449248112,0.0717515443776234,0.0717445234519037,0.0717417049803136,0.0717430134340278,0.0717483748825445,0.071757716954603,0.0717709688001749,0.0717880610534974,0.0718089257971155,0.071833496526904,0.0718617081180386,0.0718934967918882,0.0719288000838004,0.0719675568117538,0.0773139148351866,0.0773549477197779,0.0773992602436861,0.0774467960567594,0.0774974999468654,0.077551317813229,0.0776860645694042,0.0777471932682898,0.0778112809238965,0.0778782775228449,0.0779481340429734,0.0780208024305116,0.0780962355778446,0.0781743873018524,0.0782552123228068,0.0784396734619151,0.0785272624881126,0.0788671310495496,0.0790537687233966,0.0768510019095045,0.0840792597117788,0.0843444477260216,0.0850564347047691,0.0853744375035219,0.0877452136121409,0.092386386515568,0.0946950131135948,0.0952025794016245,0.0955051544629525,0.0956945930444483,0.095552122350262,0.0955646682617011,0.0955800780396299,0.0959236994575738,0.0959488783372013,0.0959768051559429,0.096007440042434,0.096040743820596,0.0960766779953019,0.0951636640460859,0.0951929650604743,0.0952247700692027,0.095259043911315,0.0952957520292972,0.0953348604567617,0.0957928095631851,0.0958409318766806,0.0958913541710062,0.0959440445642122,0.0959989717117442,0.096056104795651,0.0961154135140388,0.0961768680707652,0.0962404391653673,0.0963060979832179,0.0963738161859035,0.0964435659018193,0.0965153197169758,0.096589050666011,0.0966647322234035,0.0967423382948819,0.0968218432090249,0.0969032217090478,0.0969864489447708,0.097071500464765,0.0971583522086702,0.097246980499683,0.0973373620372079,0.0974294738896706,0.097523293487486,0.0976187986161817
